employer,period_begin,period_end,post_date,salary,sheltered,unsheltered,total
Acadia,8/1/1999,8/31/1999,9/2/1999,"1,165.86",0,81.62,81.62
Acadia,9/1/1999,9/30/1999,10/6/1999,"1,165.86",0,81.62,81.62
Acadia,10/1/1999,10/31/1999,11/3/1999,"1,165.86",0,81.62,81.62
Acadia,11/1/1999,11/30/1999,12/1/1999,"1,165.86",0,81.62,81.62
Acadia,12/1/1999,12/31/1999,1/5/1999,"1,165.86",0,81.62,81.62
Acadia,1/1/2000,1/31/2000,2/14/2000,"1,224.16",0,85.7,85.7
Acadia,1/1/2000,1/31/2000,2/8/2000,"2,000.76",0,140.06,140.06
Acadia,1/1/2000,1/31/2000,2/8/2000,"-2,000.76",0,-140.06,-140.06
Acadia,2/1/2000,2/28/2000,3/13/2000,"1,224.16",0,85.7,85.7
Acadia,3/1/2000,3/31/2000,4/7/2000,"1,224.16",0,85.7,85.7
Acadia,4/1/2000,4/30/2000,5/5/2000,"1,224.16",0,85.7,85.7
Acadia,5/1/2000,5/31/2000,6/5/2000,"1,224.16",0,85.7,85.7
Acadia,6/1/2000,6/30/2000,7/6/2000,"1,224.16",0,85.7,85.7
Acadia,7/1/2000,7/31/2000,8/10/2000,"1,224.16",0,85.7,85.7
Acadia,8/1/2000,8/31/2000,9/5/2000,"1,224.16",0,85.7,85.7
Acadia,9/1/2000,9/30/2000,10/4/2000,"1,224.16",0,85.7,85.7
Acadia,10/1/2000,10/31/2000,11/3/2000,"1,224.16",0,85.7,85.7
Acadia,11/1/2000,11/30/2000,12/5/2000,"1,224.16",0,85.7,85.7
Acadia,12/1/2000,12/31/2000,1/11/2001,"1,224.16",0,85.7,85.7
Acadia,1/1/2001,1/31/2001,2/9/2001,"1,224.16",0,85.7,85.7
Acadia,2/1/2001,2/28/2001,3/7/2001,"1,224.16",0,85.7,85.7
Acadia,3/1/2001,3/31/2001,4/6/2001,"1,224.16",0,85.7,85.7
Acadia,3/1/2001,3/31/2001,4/23/2001,"2,286.06",0,160.02,160.02
Acadia,3/1/2001,3/31/2001,6/3/2021,"-2,286.06",0,-160.02,-160.02
Acadia,4/1/2001,4/30/2001,5/4/2001,"1,224.16",0,85.7,85.7
Acadia,5/1/2001,5/31/2001,6/7/2001,"1,224.16",0,85.7,85.7
Acadia,6/1/2001,6/30/2001,7/6/2001,"1,224.16",0,85.7,85.7
Acadia,7/1/2001,7/31/2001,8/2/2001,"1,224.16",0,85.7,85.7
Acadia,8/1/2001,8/31/2001,9/12/2001,"1,224.16",0,85.7,85.7
Acadia,9/1/2001,9/30/2001,10/5/2001,"1,224.16",0,85.7,85.7
Acadia,10/1/2001,10/31/2001,11/9/2001,"1,224.16",0,85.7,85.7
Acadia,11/1/2001,11/30/2001,12/10/2001,"1,224.16",0,85.7,85.7
Acadia,12/1/2001,12/31/2001,1/7/2002,"1,224.16",0,85.7,85.7
Acadia,1/1/2002,1/31/2002,2/11/2002,"1,328.70",0,93,93
Acadia,2/1/2002,2/28/2002,3/7/2002,"1,328.70",0,93,93
Acadia,3/1/2002,3/31/2002,4/4/2002,"1,328.70",0,93,93
Acadia,4/1/2002,4/30/2002,5/7/2002,"1,328.70",0,93,93
Acadia,5/1/2002,5/31/2002,6/6/2002,"1,328.70",0,93,93
Acadia,6/1/2002,6/30/2002,7/3/2002,"1,328.70",0,93,93
Acadia,7/1/2002,7/31/2002,8/8/2002,"1,328.70",0,93,93
Acadia,8/1/2002,8/31/2002,9/9/2002,"1,328.70",0,93,93
Acadia,9/1/2002,9/30/2002,10/15/2002,"1,328.70",0,93,93
Acadia,10/1/2002,10/31/2002,11/8/2002,"1,390.06",0,97.3,97.3
Acadia,11/1/2002,11/30/2002,12/6/2002,"1,328.70",0,93,93
Acadia,12/1/2002,12/31/2002,1/10/2003,"1,328.70",0,93,93
Acadia,1/1/2003,1/31/2003,6/3/2021,"1,355.28",0,94.86,94.86
Acadia,2/1/2003,2/28/2003,2/11/2003,"1,355.28",0,94.86,94.86
Acadia,2/1/2003,2/28/2003,3/17/2003,"1,355.28",0,94.86,94.86
Acadia,2/1/2003,2/28/2003,6/3/2021,"-1,355.28",0,-94.86,-94.86
Acadia,3/1/2003,3/31/2003,4/9/2003,"1,355.28",0,94.86,94.86
Acadia,4/1/2003,4/30/2003,6/3/2021,"1,355.28",0,94.86,94.86
Acadia,5/1/2003,5/31/2003,5/8/2003,"1,355.28",0,94.86,94.86
Acadia,5/1/2003,5/31/2003,6/10/2003,"1,355.28",0,94.86,94.86
Acadia,5/1/2003,5/31/2003,6/3/2021,"-1,355.28",0,-94.86,-94.86
Acadia,6/1/2003,6/30/2003,7/10/2003,"1,355.28",0,94.86,94.86
Acadia,7/1/2003,7/31/2003,8/8/2003,"1,355.28",0,94.86,94.86
Acadia,8/1/2003,8/31/2003,9/4/2003,"1,355.28",0,94.86,94.86
Acadia,9/1/2003,9/30/2003,10/2/2003,"1,355.28",0,94.86,94.86
Acadia,10/1/2003,10/31/2003,11/7/2003,"1,355.28",0,94.86,94.86
Acadia,11/1/2003,11/30/2003,12/5/2003,"1,355.28",0,94.86,94.86
Acadia,12/1/2003,12/31/2003,1/9/2004,"1,355.28",0,94.86,94.86
Acadia,1/1/2004,1/31/2004,2/9/2004,"1,382.38",0,96.76,96.76
Acadia,2/1/2004,2/28/2004,3/10/2004,"1,382.38",0,96.76,96.76
Acadia,3/1/2004,3/31/2004,4/15/2004,"1,382.38",0,96.76,96.76
Acadia,4/1/2004,4/30/2004,5/10/2004,"1,382.38",0,96.76,96.76
Acadia,5/1/2004,5/31/2004,6/10/2004,"1,382.38",0,96.76,96.76
Acadia,6/1/2004,6/30/2004,7/15/2004,"1,382.38",0,96.76,96.76
Acadia,7/1/2004,7/31/2004,8/4/2004,"1,382.38",0,96.76,96.76
Acadia,8/1/2004,8/31/2004,9/3/2004,"1,382.38",0,96.76,96.76
Acadia,9/1/2004,9/30/2004,10/14/2004,"1,382.38",0,96.76,96.76
Acadia,10/1/2004,10/31/2004,11/5/2004,"1,382.38",0,96.76,96.76
Acadia,11/1/2004,11/30/2004,12/13/2004,"1,382.38",0,96.76,96.76
Acadia,12/1/2004,12/31/2004,1/11/2005,"1,382.38",0,96.76,96.76
Acadia,1/1/2005,1/31/2005,6/3/2021,"1,437.68",100.64,0,100.64
Acadia,2/1/2005,2/28/2005,2/7/2005,"1,437.68",100.64,0,100.64
Acadia,2/1/2005,2/28/2005,3/3/2005,"1,437.68",100.64,0,100.64
Acadia,2/1/2005,2/28/2005,6/3/2021,"-1,437.68",-100.64,0,-100.64
Acadia,3/1/2005,3/31/2005,4/12/2005,"1,437.68",100.64,0,100.64
Acadia,3/1/2005,3/31/2005,4/12/2005,"1,437.68",100.64,0,100.64
Acadia,3/1/2005,3/31/2005,4/12/2005,"-1,437.68",-100.64,0,-100.64
Acadia,4/1/2005,4/30/2005,5/6/2005,"1,437.68",100.64,0,100.64
Acadia,5/1/2005,5/31/2005,6/6/2005,"1,437.68",100.64,0,100.64
Acadia,6/1/2005,6/30/2005,8/26/2005,"1,437.68",100.64,0,100.64
Acadia,7/1/2005,7/31/2005,8/9/2005,"1,437.68",100.64,0,100.64
Acadia,8/1/2005,8/31/2005,9/8/2005,"1,437.68",100.64,0,100.64
Acadia,9/1/2005,9/30/2005,10/7/2005,"1,437.68",100.64,0,100.64
Acadia,10/1/2005,10/31/2005,11/7/2005,"1,437.68",100.64,0,100.64
Acadia,11/1/2005,11/30/2005,12/9/2005,"1,437.68",100.64,0,100.64
Acadia,12/1/2005,12/31/2005,1/12/2006,"1,437.68",100.64,0,100.64
Acadia,1/1/2006,1/31/2006,2/22/2006,"1,509.58",105.68,0,105.68
Acadia,2/1/2006,2/28/2006,3/15/2006,"1,509.58",105.68,0,105.68
Acadia,3/1/2006,3/31/2006,4/18/2006,"1,509.58",105.68,0,105.68
Acadia,4/1/2006,4/30/2006,5/11/2006,"1,509.58",105.68,0,105.68
Acadia,5/1/2006,5/31/2006,6/13/2006,"1,509.58",105.68,0,105.68
Acadia,6/1/2006,6/30/2006,7/11/2006,"1,507.58",105.68,0,105.68
Acadia,7/1/2006,7/31/2006,8/7/2006,"1,509.58",105.68,0,105.68
Acadia,8/1/2006,8/31/2006,9/8/2006,"1,509.58",105.68,0,105.68
Acadia,8/1/2006,8/31/2006,9/8/2006,"1,509.58",105.68,0,105.68
Acadia,8/1/2006,8/31/2006,9/8/2006,"-1,509.58",-105.68,0,-105.68
Acadia,9/1/2006,9/30/2006,10/11/2006,"1,509.58",5.68,0,5.68
Acadia,9/1/2006,9/30/2006,6/22/2021,"-1,509.58",-5.68,0,-5.68
Acadia,9/1/2006,9/30/2006,6/22/2021,"1,509.58",105.68,0,105.68
Acadia,10/1/2006,10/31/2006,11/17/2006,"1,509.58",105.68,0,105.68
Acadia,11/1/2006,11/30/2006,12/15/2006,"1,509.58",169.83,0,169.83
Acadia,11/1/2006,11/30/2006,12/15/2006,"-1,509.58",-169.83,0,-169.83
Acadia,11/1/2006,11/30/2006,12/15/2006,"1,509.58",105.68,0,105.68
Acadia,12/1/2006,12/31/2006,1/18/2007,"1,509.58",105.68,0,105.68
Acadia,12/1/2006,12/31/2006,1/18/2007,"1,509.58",105.68,0,105.68
Acadia,12/1/2006,12/31/2006,1/18/2007,"-1,509.58",-105.68,0,-105.68
Acadia,1/1/2007,1/31/2007,2/23/2007,"1,585.06",110.96,0,110.96
Acadia,2/1/2007,2/28/2007,3/7/2007,"1,585.06",110.96,0,110.96
Acadia,3/1/2007,3/31/2007,4/13/2007,"1,585.06",110.96,0,110.96
Acadia,4/1/2007,4/30/2007,5/9/2007,"1,585.06",110.96,0,110.96
Acadia,5/1/2007,5/31/2007,6/13/2007,"1,585.06",110.96,0,110.96
Acadia,6/1/2007,6/30/2007,7/13/2007,"1,585.06",110.96,0,110.96
Acadia,7/1/2007,7/31/2007,8/17/2007,"1,585.06",110.96,0,110.96
Acadia,8/1/2007,8/31/2007,9/14/2007,"1,585.06",110.96,0,110.96
Acadia,9/1/2007,9/30/2007,10/15/2006,"1,585.06",110.96,0,110.96
Acadia,10/1/2007,10/31/2007,11/14/2007,"1,585.06",110.96,0,110.96
Acadia,10/1/2007,10/31/2007,11/14/2007,"1,585.06",110.96,0,110.96
Acadia,10/1/2007,10/31/2007,11/14/2007,"-1,585.06",-110.96,0,-110.96
Acadia,11/1/2007,11/30/2007,12/10/2007,"1,585.06",110.96,0,110.96
Acadia,11/1/2007,11/30/2007,12/10/2007,"1,585.06",110.96,0,110.96
Acadia,11/1/2007,11/30/2007,12/10/2007,"-1,585.06",-110.96,0,-110.96
Acadia,12/1/2007,12/31/2007,1/15/2008,"1,585.06",110.96,0,110.96
Acadia,1/1/2008,1/31/2008,2/12/2008,"1,585.06",110.96,0,110.96
Acadia,2/1/2008,2/28/2008,3/13/2008,"1,624.68",113.72,0,113.72
Acadia,3/1/2008,3/31/2008,4/9/2008,"1,624.68",113.72,0,113.72
Acadia,4/1/2008,4/30/2008,5/9/2008,"1,624.68",113.72,0,113.72
Acadia,5/1/2008,5/31/2008,6/5/2008,"1,624.68",113.72,0,113.72
Acadia,6/1/2008,6/30/2008,7/21/2008,"1,624.68",113.72,0,113.72
Acadia,7/1/2008,7/31/2008,8/14/2008,"1,624.68",113.72,0,113.72
Acadia,8/1/2008,8/31/2008,9/8/2008,"1,624.68",113.72,0,113.72
Acadia,9/1/2008,9/30/2008,10/10/2008,"1,627.68",113.72,0,113.72
Acadia,10/1/2008,10/31/2008,11/10/2008,"1,624.68",113.72,0,113.72
Acadia,11/1/2008,11/30/2008,12/9/2008,"1,624.68",113.72,0,113.72
Acadia,12/1/2008,12/31/2008,1/21/2009,"1,624.68",113.72,0,113.72
Acadia,1/1/2009,1/31/2009,2/13/2009,"1,707.30",119.52,0,119.52
Acadia,2/1/2009,2/28/2009,3/11/2009,"1,707.30",119.52,0,119.52
Acadia,3/1/2009,3/31/2009,4/15/2009,"1,707.30",119.52,0,119.52
Acadia,4/1/2009,4/30/2009,5/14/2009,"1,707.30",119.52,0,119.52
Acadia,5/1/2009,5/31/2009,6/8/2009,"1,707.30",119.52,0,119.52
Acadia,6/1/2009,6/30/2009,7/13/2009,"1,707.30",119.52,0,119.52
Acadia,7/1/2009,7/31/2009,8/10/2009,"1,707.30",119.52,0,119.52
Acadia,8/1/2009,8/31/2009,9/9/2009,"1,707.30",119.52,0,119.52
Acadia,9/1/2009,9/30/2009,10/8/2009,"1,707.30",119.52,0,119.52
Acadia,10/1/2009,10/31/2009,11/16/2009,"1,247.64",87.34,0,87.34
Acadia,11/1/2009,11/30/2009,11/24/2009,"1,181.99",82.74,0,82.74
Acadia,12/1/2009,12/31/2009,1/10/2010,"2,692.26",188.46,0,188.46
Acadia,1/1/2010,1/31/2010,2/12/2010,"1,575.96",110.32,0,110.32
Acadia,2/1/2010,2/28/2010,3/8/2010,"1,575.96",110.32,0,110.32
Acadia,3/1/2010,3/31/2010,4/7/2010,"1,575.96",110.32,0,110.32
Acadia,4/1/2010,4/30/2010,5/3/2010,"1,575.96",110.32,0,110.32
Acadia,5/1/2010,5/31/2010,5/27/2010,"1,575.96",110.32,0,110.32
Acadia,6/1/2010,6/30/2010,6/28/2010,"1,575.96",110.32,0,110.32
Acadia,7/1/2010,7/31/2010,8/5/2010,"2,363.94",165.48,0,165.48
Acadia,8/1/2010,8/31/2010,9/7/2010,"1,575.96",110.32,0,110.32
Acadia,9/1/2010,9/30/2010,10/1/2010,"1,575.96",110.32,0,110.32
Acadia,10/1/2010,10/31/2010,10/29/2010,"1,575.96",110.32,0,110.32
Acadia,11/1/2010,11/30/2010,11/29/2010,"1,575.96",110.32,0,110.32
Acadia,12/1/2010,12/31/2010,1/7/2011,"2,363.94",165.48,0,165.48
Acadia,1/1/2011,1/31/2011,2/10/2011,"1,652.80",115.7,0,115.7
Acadia,2/1/2011,2/28/2011,3/7/2011,"1,652.80",115.7,0,115.7
Acadia,3/1/2011,3/31/2011,4/11/2011,"1,652.80",115.7,0,115.7
Acadia,4/1/2011,4/30/2011,5/9/2011,"1,652.80",115.7,0,115.7
Acadia,5/1/2011,5/31/2011,6/6/2011,"1,652.80",115.7,0,115.7
Acadia,6/1/2011,6/30/2011,7/11/2011,"2,479.20",173.55,0,173.55
Acadia,7/1/2011,7/31/2011,8/8/2011,"1,652.80",115.7,0,115.7
Acadia,8/1/2011,8/31/2011,9/8/2011,"1,652.80",115.7,0,115.7
Acadia,9/1/2011,9/30/2011,9/28/2011,"1,652.80",115.7,0,115.7
Acadia,10/1/2011,10/31/2011,10/31/2011,"1,652.80",115.7,0,115.7
Acadia,11/1/2011,11/30/2011,12/1/2011,"1,652.80",115.7,0,115.7
Acadia,12/1/2011,12/31/2011,1/17/2012,"2,479.20",173.55,0,173.55
Acadia,1/1/2012,1/31/2012,2/28/2012,"1,735.44",121.48,0,121.48
Acadia,2/1/2012,2/28/2012,2/28/2012,"1,735.44",121.48,0,121.48
Acadia,3/1/2012,3/31/2012,3/28/2012,"1,735.44",121.48,0,121.48
Acadia,4/1/2012,4/30/2012,4/30/2012,"1,735.44",121.48,0,121.48
Acadia,5/1/2012,5/31/2012,6/5/2012,"2,603.16",182.22,0,182.22
Acadia,6/1/2012,6/30/2012,7/2/2012,"1,735.44",121.48,0,121.48
Acadia,7/1/2012,7/31/2012,8/16/2012,"1,735.44",121.48,0,121.48
Acadia,8/1/2012,8/31/2012,8/31/2012,"1,735.44",121.48,0,121.48
Acadia,9/1/2012,9/30/2012,9/26/2012,"1,735.44",121.48,0,121.48
Acadia,10/1/2012,10/31/2012,11/5/2012,"1,735.44",121.48,0,121.48
Acadia,11/1/2012,11/30/2012,1/2/2013,"2,603.16",182.22,0,182.22
Acadia,12/1/2012,12/31/2012,1/2/2013,"1,735.44",121.48,0,121.48
Acadia,1/1/2013,1/31/2013,2/1/2013,"1,735.44",121.48,0,121.48
Acadia,2/1/2013,2/28/2013,2/28/2013,"1,735.44",121.48,0,121.48
Acadia,3/1/2013,3/31/2013,3/25/2013,"1,735.44",121.48,0,121.48
Acadia,4/1/2013,4/30/2013,4/22/2013,"1,735.44",121.48,0,121.48
Acadia,5/1/2013,5/31/2013,6/4/2013,"2,603.16",182.22,0,182.22
Acadia,6/1/2013,6/30/2013,7/9/2013,"1,735.44",121.48,0,121.48
Acadia,7/1/2013,7/31/2013,7/29/2013,"1,735.44",121.48,0,121.48
Acadia,8/1/2013,8/31/2013,8/26/2013,"1,735.44",121.48,0,121.48
Acadia,9/1/2013,9/30/2013,9/20/2013,"1,735.44",121.48,0,121.48
Acadia,10/1/2013,10/31/2013,1/6/2014,"2,603.16",182.22,0,182.22
Acadia,11/1/2013,11/30/2013,1/6/2014,"1,735.44",121.48,0,121.48
Acadia,12/1/2013,12/31/2013,1/6/2014,"1,735.44",121.48,0,121.48
Acadia,1/1/2014,1/31/2014,1/30/2014,"1,735.44",121.48,0,121.48
Acadia,2/1/2014,2/28/2014,3/6/2014,"1,735.44",121.48,0,121.48
Acadia,3/1/2014,3/31/2014,3/25/2014,"1,891.67",132.42,0,132.42
Acadia,4/1/2014,4/30/2014,4/22/2014,"1,787.50",125.12,0,125.12
Acadia,5/1/2014,5/31/2014,6/6/2014,"2,681.25",187.68,0,187.68
Acadia,6/1/2014,6/30/2014,7/8/2014,"1,787.50",125.12,0,125.12
Acadia,7/1/2014,7/31/2014,7/30/2014,"1,787.50",125.12,0,125.12
Acadia,8/1/2014,8/31/2014,8/26/2014,"1,787.50",125.12,0,125.12
Acadia,9/1/2014,9/30/2014,9/19/2014,"1,787.50",125.12,0,125.12
Acadia,10/1/2014,10/31/2014,11/10/2014,"2,681.25",187.68,0,187.68
Acadia,11/1/2014,11/30/2014,12/4/2014,"1,787.50",125.12,0,125.12
Acadia,12/1/2014,12/31/2014,1/5/2015,"1,787.50",125.12,0,125.12
Acadia,1/1/2015,1/31/2015,1/30/2015,"1,787.50",125.12,0,125.12
Acadia,2/1/2015,2/28/2015,2/26/2015,"1,787.50",125.12,0,125.12
Acadia,3/1/2015,3/31/2015,3/23/2015,"1,787.50",125.12,0,125.12
Acadia,4/1/2015,4/30/2015,4/30/2015,"1,787.50",125.12,0,125.12
Acadia,4/1/2015,4/30/2015,1/14/2016,893.75,62.56,0,62.56
Acadia,4/1/2015,4/30/2015,1/14/2016,"1,787.50",125.12,0,125.12
Acadia,4/1/2015,4/30/2015,3/21/2018,"-1,787.50",-125.12,0,-125.12
Acadia,5/1/2015,5/31/2015,6/1/2015,"1,787.50",125.12,0,125.12
Acadia,6/1/2015,6/30/2015,7/2/2015,"1,787.50",125.12,0,125.12
Acadia,6/1/2015,6/30/2015,6/27/2016,"1,787.50",125.12,0,125.12
Acadia,6/1/2015,6/30/2015,3/21/2018,"-1,787.50",-125.12,0,-125.12
Acadia,7/1/2015,7/31/2015,7/31/2015,"1,787.50",125.12,0,125.12
Acadia,8/1/2015,8/31/2015,8/24/2015,"1,787.50",125.12,0,125.12
Acadia,9/1/2015,9/30/2015,10/1/2015,"1,787.50",125.12,0,125.12
Acadia,10/1/2015,10/31/2015,11/4/2015,"2,681.25",187.68,0,187.68
Acadia,11/1/2015,11/30/2015,12/7/2015,"1,787.50",125.12,0,125.12
Acadia,12/1/2015,12/31/2015,1/14/2016,"2,681.25",187.68,0,187.68
Acadia,1/1/2016,1/31/2016,2/2/2016,"1,787.50",125.12,0,125.12
Acadia,2/1/2016,2/28/2016,3/2/2016,"1,787.50",125.12,0,125.12
Acadia,3/1/2016,3/31/2016,4/6/2016,"2,681.25",187.68,0,187.68
Acadia,4/1/2016,4/30/2016,5/9/2016,"1,787.50",125.12,0,125.12
Acadia,5/1/2016,5/31/2016,6/15/2016,"1,787.50",125.12,0,125.12
Acadia,6/1/2016,6/30/2016,6/27/2016,"1,787.50",125.12,0,125.12
Acadia,7/1/2016,7/31/2016,7/25/2016,"1,787.50",125.12,0,125.12
Acadia,8/1/2016,8/31/2016,8/29/2016,"1,787.50",125.12,0,125.12
Acadia,9/1/2016,9/30/2016,12/5/2016,"2,467.86",172.75,0,172.75
Acadia,10/1/2016,10/31/2016,11/2/2016,"1,645.24",115.17,0,115.17
Acadia,11/1/2016,11/30/2016,12/5/2016,"1,645.24",115.16,0,115.16
Acadia,12/1/2016,12/31/2016,12/29/2016,"1,645.24",115.16,0,115.16
Acadia,1/1/2017,1/31/2017,2/1/2017,"1,680.80",117.65,0,117.65
Acadia,2/1/2017,2/28/2017,2/24/2017,"1,716.36",120.14,0,120.14
Acadia,3/1/2017,3/31/2017,4/11/2017,"2,574.54",180.21,0,180.21
Acadia,4/1/2017,4/30/2017,5/8/2017,"1,716.36",120.14,0,120.14
Acadia,5/1/2017,5/31/2017,6/6/2017,"1,716.36",120.14,0,120.14
Acadia,6/1/2017,6/30/2017,7/21/2017,"1,716.36",120.14,0,120.14
Acadia,7/1/2017,7/31/2017,8/21/2017,"1,716.36",120.14,0,120.14
Acadia,7/1/2017,7/31/2017,8/21/2017,"1,716.36",120.14,0,120.14
Acadia,7/1/2017,7/31/2017,10/11/2017,"-1,716.36",-120.14,0,-120.14
Acadia,8/1/2017,8/31/2017,9/19/2017,"2,574.54",180.21,0,180.21
Acadia,9/1/2017,9/30/2017,12/18/2017,"1,716.36",120.14,0,120.14
Acadia,10/1/2017,10/31/2017,12/18/2017,"1,716.36",120.14,0,120.14
Acadia,11/1/2017,11/30/2017,12/18/2017,"1,716.36",120.14,0,120.14
Acadia,12/1/2017,12/31/2017,1/24/2018,"1,716.36",120.14,0,120.14
Acadia,1/1/2018,1/31/2018,1/31/2018,"1,716.36",120.14,0,120.14
Acadia,2/1/2018,2/28/2018,3/12/2018,"1,823.07",127.61,0,127.61
