employer,period_begin,period_end,post_date,salary,sheltered,unsheltered,total
State,5/1/2022,5/31/2022,6/7/2022,5926.96,414.88,0,414.88
State,6/1/2022,6/30/2022,7/6/2022,5256.09,367.92,0,367.92
State,7/1/2022,7/31/2022,8/3/2022,8032.67,562.28,0,562.28
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
