employer,period_begin,period_end,post_date,salary,sheltered,unsheltered,total
State,7/1/2002,7/31/2002,8/6/2002,250,0,17.5,17.5
State,7/1/2002,7/31/2002,8/6/2002,-250,0,-17.5,-17.5
State,7/1/2005,7/31/2005,7/8/2005,550,38.5,0,38.5
State,8/1/2005,8/31/2005,9/7/2005,"1,000.00",70,0,70
State,9/1/2005,9/30/2005,10/5/2005,"1,500.00",105,0,105
State,10/1/2005,10/31/2005,11/5/2005,"1,000.00",70,0,70
State,11/1/2005,11/30/2005,12/7/2005,"1,000.00",70,0,70
State,12/1/2005,12/31/2005,1/4/2006,"1,000.00",70,0,70
State,1/1/2006,1/31/2006,2/6/2006,"1,000.00",70,0,70
State,2/1/2006,2/28/2006,3/3/2006,"1,060.00",74.2,0,74.2
State,3/1/2006,3/31/2006,4/5/2006,"1,560.00",109.2,0,109.2
State,4/1/2006,4/30/2006,5/3/2006,"1,040.00",72.8,0,72.8
State,5/1/2006,5/31/2006,6/5/2006,"1,040.00",72.8,0,72.8
State,6/1/2006,6/30/2006,7/5/2006,"1,040.00",72.8,0,72.8
State,7/1/2006,7/31/2006,8/7/2006,"1,040.00",72.8,0,72.8
State,8/1/2006,8/31/2006,9/6/2006,"1,040.00",72.8,0,72.8
State,9/1/2006,9/30/2006,10/5/2006,"1,560.00",109.2,0,109.2
State,10/1/2006,10/31/2006,11/4/2006,"1,040.00",72.8,0,72.8
State,11/1/2006,11/30/2006,12/1/2006,"1,040.00",72.8,0,72.8
State,12/1/2006,12/31/2006,1/4/2007,"1,040.00",72.8,0,72.8
State,1/1/2007,1/31/2007,2/3/2007,"1,040.00",72.8,0,72.8
State,2/1/2007,2/28/2007,3/2/2007,"1,102.40",77.18,0,77.18
State,3/1/2007,3/31/2007,4/4/2007,"1,622.40",113.58,0,113.58
State,4/1/2007,4/30/2007,5/4/2007,"1,081.60",75.72,0,75.72
State,5/1/2007,5/31/2007,6/6/2007,"1,081.60",75.72,0,75.72
State,6/1/2007,6/30/2007,7/5/2007,"1,081.60",75.72,0,75.72
State,7/1/2007,7/31/2007,8/3/2007,"1,081.60",75.72,0,75.72
State,8/1/2007,8/31/2007,9/5/2007,"1,737.60",121.62,0,121.62
State,9/1/2007,9/30/2007,10/3/2007,"1,139.20",79.74,0,79.74
State,10/1/2007,10/31/2007,11/2/2007,"1,139.20",79.74,0,79.74
State,11/1/2007,11/30/2007,12/5/2007,"1,139.20",79.74,0,79.74
State,12/1/2007,12/31/2007,1/3/2008,"1,139.20",79.74,0,79.74
State,1/1/2008,1/31/2008,2/4/2008,"1,139.20",79.74,0,79.74
State,2/1/2008,2/28/2008,3/4/2008,"1,796.16",125.73,0,125.73
State,3/1/2008,3/31/2008,4/3/2008,"1,184.00",82.88,0,82.88
State,4/1/2008,4/30/2008,5/2/2008,"1,184.00",82.88,0,82.88
State,5/1/2008,5/31/2008,6/3/2008,"1,184.00",82.88,0,82.88
State,6/1/2008,6/30/2008,7/2/2008,"1,184.00",82.88,0,82.88
State,7/1/2008,7/31/2008,8/4/2008,"1,184.00",82.88,0,82.88
State,7/1/2008,7/31/2008,3/3/2011,88.8,6.22,0,6.22
State,7/1/2008,7/31/2008,3/3/2011,177.6,12.43,0,12.43
State,8/1/2008,8/31/2008,9/8/2008,"1,776.00",124.32,0,124.32
State,8/1/2008,8/31/2008,3/3/2011,162.8,11.4,0,11.4
State,9/1/2008,9/30/2008,10/3/2008,"1,184.00",82.88,0,82.88
State,9/1/2008,9/30/2008,3/3/2011,384.8,26.94,0,26.94
State,9/1/2008,9/30/2008,3/3/2011,177.6,12.43,0,12.43
State,9/1/2008,9/30/2008,3/3/2011,384.8,26.94,0,26.94
State,9/1/2008,9/30/2008,3/3/2011,177.6,12.43,0,12.43
State,9/1/2008,9/30/2008,3/3/2011,-384.8,-26.94,0,-26.94
State,9/1/2008,9/30/2008,3/3/2011,-177.6,-12.43,0,-12.43
State,10/1/2008,10/31/2008,11/3/2008,"1,184.00",82.88,0,82.88
State,10/1/2008,10/31/2008,3/1/2011,518,36.26,0,36.26
State,10/1/2008,10/31/2008,3/1/2011,155.4,10.88,0,10.88
State,11/1/2008,11/30/2008,12/3/2008,"1,184.00",82.88,0,82.88
State,11/1/2008,11/30/2008,3/1/2011,"1,159.95",81.2,0,81.2
State,12/1/2008,12/31/2008,1/5/2009,"1,184.00",82.88,0,82.88
State,1/1/2009,1/31/2009,2/4/2009,"1,776.00",124.32,0,124.32
State,2/1/2009,2/28/2009,3/3/2009,"1,272.80",89.1,0,89.1
State,3/1/2009,3/31/2009,4/3/2009,"1,232.00",86.24,0,86.24
State,3/1/2009,3/31/2009,3/1/2011,169.4,11.86,0,11.86
State,4/1/2009,4/30/2009,5/4/2009,"1,232.00",86.24,0,86.24
State,4/1/2009,4/30/2009,3/3/2011,323.4,22.64,0,22.64
State,5/1/2009,5/31/2009,6/3/2009,"1,232.00",86.24,0,86.24
State,5/1/2009,5/31/2009,3/3/2011,317.63,22.23,0,22.23
State,6/1/2009,6/30/2009,7/2/2009,"1,232.00",86.24,0,86.24
State,7/1/2009,7/31/2009,8/4/2009,"1,848.00",129.36,0,129.36
State,8/1/2009,8/31/2009,9/3/2009,"1,232.00",86.24,0,86.24
State,9/1/2009,9/30/2009,10/5/2009,"1,232.00",86.24,0,86.24
State,10/1/2009,10/31/2009,11/3/2009,"1,232.00",86.24,0,86.24
State,10/1/2009,10/31/2009,3/3/2011,462,32.34,0,32.34
State,11/1/2009,11/30/2009,12/3/2009,"1,232.00",86.24,0,86.24
State,12/1/2009,12/31/2009,1/4/2010,"1,848.00",129.36,0,129.36
State,1/1/2010,1/31/2010,2/1/2010,"1,271.68",89.02,0,89.02
State,2/1/2010,2/28/2010,3/1/2010,"1,281.60",89.72,0,89.72
State,3/1/2010,3/31/2010,4/5/2010,"1,281.60",89.72,0,89.72
State,3/1/2010,3/31/2010,3/3/2011,488.61,34.2,0,34.2
State,4/1/2010,4/30/2010,5/4/2010,"1,281.60",89.72,0,89.72
State,4/1/2010,4/30/2010,3/3/2011,176.22,12.34,0,12.34
State,5/1/2010,5/31/2010,6/3/2010,"1,281.61",89.72,0,89.72
State,5/1/2010,5/31/2010,3/3/2011,176.22,12.34,0,12.34
State,6/1/2010,6/30/2010,7/2/2010,"1,281.60",89.72,0,89.72
State,7/1/2010,7/31/2010,8/3/2010,"1,922.40",134.58,0,134.58
State,8/1/2010,8/31/2010,9/3/2010,"2,228.64",156,0,156
State,8/1/2010,8/31/2010,3/3/2011,738.83,51.72,0,51.72
State,9/1/2010,9/30/2010,10/4/2010,"2,544.32",178.1,0,178.1
State,9/1/2010,9/30/2010,3/3/2011,253.97,17.78,0,17.78
State,10/1/2010,10/31/2010,11/2/2010,"2,544.32",178.1,0,178.1
State,10/1/2010,10/31/2010,3/3/2011,669.57,46.87,0,46.87
State,11/1/2010,11/30/2010,12/3/2010,"2,544.32",178.1,0,178.1
State,11/1/2010,11/30/2010,3/3/2011,681.11,47.68,0,47.68
State,12/1/2010,12/31/2010,1/3/2011,"3,816.51",267.15,0,267.15
State,1/1/2011,1/31/2011,2/3/2011,"2,544.33",178.1,0,178.1
State,2/1/2011,2/28/2011,3/3/2011,"2,544.32",178.1,0,178.1
State,3/1/2011,3/31/2011,4/4/2011,"2,798.29",195.88,0,195.88
State,4/1/2011,4/30/2011,5/4/2011,"3,271.61",229.01,0,229.01
State,5/1/2011,5/31/2011,6/1/2011,"2,971.48",208,0,208
State,6/1/2011,6/30/2011,7/1/2011,"2,544.32",178.1,0,178.1
State,7/1/2011,7/31/2011,8/2/2011,"4,497.59",314.83,0,314.83
State,8/1/2011,8/31/2011,9/2/2011,"2,544.32",178.1,0,178.1
State,9/1/2011,9/30/2011,10/4/2011,"2,544.32",178.1,0,178.1
State,10/1/2011,10/31/2011,11/3/2011,"3,375.51",236.28,0,236.28
State,11/1/2011,11/30/2011,12/6/2011,"3,537.13",247.6,0,247.6
State,12/1/2011,12/31/2011,1/3/2012,"3,816.49",267.15,0,267.15
State,1/1/2012,1/31/2012,2/7/2012,"2,544.32",178.1,0,178.1
State,2/1/2012,2/28/2012,3/5/2012,"2,544.32",178.1,0,178.1
State,3/1/2012,3/31/2012,4/2/2012,"3,148.60",220.4,0,220.4
State,4/1/2012,4/30/2012,5/4/2012,"3,533.14",247.32,0,247.32
State,5/1/2012,5/31/2012,6/4/2012,"2,544.34",178.1,0,178.1
State,6/1/2012,6/30/2012,7/2/2012,"3,816.48",267.15,0,267.15
State,7/1/2012,7/31/2012,8/2/2012,"2,625.61",183.79,0,183.79
State,8/1/2012,8/31/2012,9/7/2012,"2,652.73",185.69,0,185.69
State,9/1/2012,9/30/2012,10/3/2012,"2,652.76",185.71,0,185.71
State,10/1/2012,10/31/2012,11/6/2012,"2,652.70",185.68,0,185.68
State,11/1/2012,11/30/2012,12/4/2012,"4,953.48",346.74,0,346.74
State,12/1/2012,12/31/2012,1/3/2013,"3,175.56",222.29,0,222.29
State,1/1/2013,1/31/2013,2/4/2013,"2,652.73",185.7,0,185.7
State,2/1/2013,2/28/2013,3/4/2013,"2,840.83",198.86,0,198.86
State,3/1/2013,3/31/2013,4/3/2013,"2,763.33",193.44,0,193.44
State,4/1/2013,4/30/2013,5/3/2013,"3,423.67",239.66,0,239.66
State,5/1/2013,5/31/2013,6/3/2013,"4,414.04",308.99,0,308.99
State,6/1/2013,6/30/2013,7/2/2013,"2,763.32",193.44,0,193.44
State,7/1/2013,7/31/2013,8/5/2013,"2,763.34",193.44,0,193.44
State,8/1/2013,8/31/2013,9/3/2013,"2,763.35",193.44,0,193.44
State,9/1/2013,9/30/2013,10/3/2013,"2,763.32",193.44,0,193.44
State,10/1/2013,10/31/2013,11/4/2013,"3,692.70",258.49,0,258.49
State,11/1/2013,11/30/2013,12/3/2013,"5,062.14",354.36,0,354.36
State,12/1/2013,12/31/2013,1/3/2014,"2,763.33",193.44,0,193.44
State,1/1/2014,1/31/2014,2/3/2014,"2,763.33",193.44,0,193.44
State,2/1/2014,2/28/2014,3/5/2014,"2,763.36",193.44,0,193.44
State,3/1/2014,3/31/2014,4/3/2014,"2,763.31",193.44,0,193.44
State,4/1/2014,4/30/2014,5/2/2014,"2,763.33",193.44,0,193.44
State,5/1/2014,5/31/2014,6/3/2014,"5,098.81",356.92,0,356.92
State,6/1/2014,6/30/2014,7/1/2014,"2,763.36",193.44,0,193.44
State,7/1/2014,7/31/2014,8/4/2014,"2,843.07",199.01,0,199.01
State,8/1/2014,8/31/2014,9/3/2014,"2,877.23",201.4,0,201.4
State,9/1/2014,9/30/2014,10/2/2014,"2,877.23",201.4,0,201.4
State,10/1/2014,10/31/2014,11/3/2014,"4,945.09",346.15,0,346.15
State,11/1/2014,11/30/2014,12/3/2014,"3,355.45",234.89,0,234.89
State,12/1/2014,12/31/2014,1/5/2015,"3,581.98",250.74,0,250.74
State,1/1/2015,1/31/2015,2/2/2015,"2,947.66",206.33,0,206.33
State,2/1/2015,2/28/2015,3/5/2015,"3,978.93",278.52,0,278.52
State,3/1/2015,3/31/2015,4/6/2015,"2,994.62",209.62,0,209.62
State,4/1/2015,4/30/2015,5/4/2015,"2,994.62",209.62,0,209.62
State,5/1/2015,5/31/2015,6/1/2015,"5,359.68",375.17,0,375.17
State,6/1/2015,6/30/2015,7/1/2015,"2,994.62",209.62,0,209.62
State,7/1/2015,7/31/2015,8/4/2015,"2,994.62",209.62,0,209.62
State,8/1/2015,8/31/2015,9/3/2015,"2,994.62",209.62,0,209.62
State,9/1/2015,9/30/2015,10/2/2015,"2,994.62",209.62,0,209.62
State,10/1/2015,10/31/2015,11/2/2015,"5,346.72",374.27,0,374.27
State,11/1/2015,11/30/2015,12/3/2015,"3,784.66",264.93,0,264.93
State,12/1/2015,12/31/2015,1/4/2016,"2,994.61",209.62,0,209.62
State,1/1/2016,1/31/2016,2/4/2016,"2,994.62",209.62,0,209.62
State,2/1/2016,2/28/2016,3/2/2016,"2,994.62",209.62,0,209.62
State,3/1/2016,3/31/2016,4/4/2016,"3,797.61",265.83,0,265.83
State,4/1/2016,4/30/2016,5/2/2016,"5,307.87",371.55,0,371.55
State,5/1/2016,5/31/2016,6/6/2016,"2,994.62",209.62,0,209.62
State,6/1/2016,6/30/2016,7/5/2016,"2,994.62",209.62,0,209.62
State,7/1/2016,7/31/2016,8/3/2016,"2,994.62",209.62,0,209.62
State,8/1/2016,8/31/2016,9/6/2016,"2,994.62",209.62,0,209.62
State,9/1/2016,9/30/2016,10/3/2016,"4,491.93",314.43,0,314.43
State,10/1/2016,10/31/2016,11/3/2016,"2,994.62",209.62,0,209.62
State,11/1/2016,11/30/2016,12/6/2016,"3,655.14",255.86,0,255.86
State,12/1/2016,12/31/2016,1/6/2017,"3,927.12",274.9,0,274.9
State,1/1/2017,1/31/2017,2/4/2017,"2,994.62",209.62,0,209.62
State,2/1/2017,2/28/2017,3/3/2017,"2,994.62",209.62,0,209.62
State,3/1/2017,3/31/2017,4/3/2017,"5,204.26",364.29,0,364.29
State,4/1/2017,4/30/2017,5/1/2017,"3,706.95",259.48,0,259.48
State,5/1/2017,5/31/2017,6/1/2017,"2,994.62",209.62,0,209.62
State,6/1/2017,6/30/2017,7/21/2017,"2,994.62",209.62,0,209.62
State,7/1/2017,7/31/2017,8/7/2017,"3,055.04",213.85,0,213.85
State,8/1/2017,8/31/2017,9/22/2017,"3,115.46",218.08,0,218.08
State,9/1/2017,9/30/2017,12/21/2017,"4,673.18",327.12,0,327.12
State,10/1/2017,10/31/2017,12/13/2017,"3,941.86",275.93,0,275.93
State,11/1/2017,11/30/2017,2/15/2018,"3,888.55",272.19,0,272.19
State,12/1/2017,12/31/2017,2/15/2018,"3,115.45",218.08,0,218.08
State,1/1/2018,1/31/2018,3/19/2018,"3,177.72",0,222.44,222.44
State,1/1/2018,1/31/2018,3/19/2018,"-3,177.72",0,-222.44,-222.44
State,1/1/2018,1/31/2018,3/19/2018,"3,177.72",222.44,0,222.44
State,2/1/2018,2/28/2018,3/19/2018,"3,240.00",226.8,0,226.8
State,3/1/2018,3/31/2018,4/9/2018,"5,779.12",404.54,0,404.54
State,4/1/2018,4/30/2018,4/25/2018,"5,779.12",404.54,0,404.54
State,4/1/2018,4/30/2018,4/28/2018,"-5,779.12",-404.54,0,-404.54
State,4/1/2018,4/30/2018,5/17/2018,"4,131.69",289.22,0,289.22
State,5/1/2018,5/31/2018,6/6/2018,"3,240.00",226.8,0,226.8
State,6/1/2018,6/30/2018,7/11/2018,"3,240.00",226.8,0,226.8
State,7/1/2018,7/31/2018,8/7/2018,"3,240.00",226.8,0,226.8
State,8/1/2018,8/30/2018,9/7/2018,"4,860.00",340.2,0,340.2
State,9/1/2018,9/30/2018,10/19/2018,"3,240.00",226.8,0,226.8
State,10/1/2018,10/31/2018,11/6/2018,"3,240.00",226.8,0,226.8
State,11/1/2018,11/30/2018,12/5/2018,"3,240.00",226.8,0,226.8
State,12/1/2018,12/31/2018,1/4/2019,"3,240.00",226.8,0,226.8
State,1/1/2019,1/31/2019,2/1/2019,"3,240.00",226.8,0,226.8
State,1/1/2019,1/31/2019,2/7/2019,"-3,240.00",-226.8,0,-226.8
State,1/1/2019,1/31/2019,2/7/2019,"3,240.00",226.8,0,226.8
State,2/1/2019,2/28/2019,3/20/2019,"3,528.08",246.97,0,246.97
State,3/1/2019,3/31/2019,4/2/2019,"6,327.85",442.95,0,442.95
State,4/1/2019,4/30/2019,5/6/2019,"3,514.37",246.01,0,246.01
State,5/1/2019,5/31/2019,6/5/2019,"3,816.17",267.13,0,267.13
State,6/1/2019,6/30/2019,7/11/2019,"3,240.00",226.8,0,226.8
State,7/1/2019,7/31/2019,8/6/2019,"3,304.12",231.29,0,231.29
State,8/1/2019,8/31/2019,9/17/2019,"5,052.36",353.67,0,353.67
State,9/1/2019,9/30/2019,10/7/2019,"3,368.24",235.78,0,235.78
State,10/1/2019,10/31/2019,12/5/2019,"4,469.52",312.86,0,312.86
State,10/1/2019,10/31/2019,12/5/2019,"-4,469.52",-312.86,0,-312.86
State,10/1/2019,10/31/2019,12/5/2019,"4,370.69",305.95,0,305.95
State,11/1/2019,11/30/2019,12/5/2019,"4,469.52",312.86,0,312.86
State,12/1/2019,12/31/2019,1/7/2020,"3,368.24",235.78,0,235.78
State,1/1/2020,1/31/2020,2/12/2020,"5,171.22",361.99,0,361.99
State,2/1/2020,2/28/2020,3/6/2020,"3,500.33",245.02,0,245.02
State,3/1/2020,3/31/2020,4/20/2020,"3,500.34",245.02,0,245.02
State,4/1/2020,4/30/2020,5/6/2020,"3,500.40",245.02,0,245.02
State,5/1/2020,5/31/2020,6/12/2020,"3,500.40",245.02,0,245.02
State,6/1/2020,6/30/2020,7/6/2020,"3,500.32",245.02,0,245.02
State,7/1/2020,7/31/2020,8/6/2020,"8,439.72",590.78,0,590.78
State,8/1/2020,8/31/2020,9/8/2020,"5,521.01",386.47,0,386.47
State,9/1/2020,9/30/2020,10/7/2020,"3,636.35",254.54,0,254.54
State,10/1/2020,10/31/2020,11/12/2020,"4,444.04",311.08,0,311.08
State,11/1/2020,11/30/2020,12/9/2020,"5,655.62",395.89,0,395.89
State,12/1/2020,12/31/2020,1/6/2021,"6,434.22",450.39,0,450.39
State,1/1/2021,1/31/2021,2/3/2021,"3,748.43",262.39,0,262.39
State,2/1/2021,2/28/2021,3/4/2021,"3,776.46",264.36,0,264.36
State,3/1/2021,3/31/2021,4/6/2021,"5,131.10",359.18,0,359.18
State,4/1/2021,4/30/2021,5/5/2021,"3,776.45",264.36,0,264.36
State,5/1/2021,5/31/2021,6/7/2021,"3,776.47",264.36,0,264.36
State,6/1/2021,6/30/2021,7/6/2021,"3,776.47",264.36,0,264.36
State,7/1/2021,7/31/2021,8/10/2021,"5,787.30",405.12,0,405.12
State,8/1/2021,8/31/2021,9/13/2021,"3,920.80",274.46,0,274.46
State,9/1/2021,9/30/2021,10/5/2021,"3,920.80",274.46,0,274.46
State,10/1/2021,10/31/2021,11/8/2021,"3,920.80",274.46,0,274.46
State,11/1/2021,11/30/2021,12/6/2021,"5,394.59",377.63,0,377.63
State,12/1/2021,12/31/2021,1/5/2022,"7,275.72",509.3,0,509.3
State,1/1/2022,1/31/2022,2/7/2022,980.2,68.61,0,68.61
