employer,period_begin,period_end,post_date,salary,sheltered,unsheltered,total
Orleans,4/1/2008,4/30/2008,6/10/2008,"1,036.80",72.58,0,72.58
Orleans,5/1/2008,5/31/2008,7/25/2008,"1,036.80",72.58,0,72.58
Orleans,6/1/2008,6/30/2008,7/25/2008,"1,036.80",72.57,0,72.57
Orleans,6/1/2008,6/30/2008,8/28/2008,"1,036.80",72.57,0,72.57
Orleans,6/1/2008,6/30/2008,8/28/2008,"-1,036.80",-72.57,0,-72.57
Orleans,7/1/2008,7/31/2008,8/28/2008,"1,047.20",73.3,0,73.3
Orleans,8/1/2008,8/31/2008,12/10/2008,"1,078.40",75.48,0,75.48
Orleans,8/1/2008,8/31/2008,7/30/2010,539.2,37.74,0,37.74
Orleans,9/1/2008,9/30/2008,11/10/2008,"1,078.40",75.48,0,75.48
Orleans,10/1/2008,10/31/2008,12/9/2008,"1,078.40",75.48,0,75.48
Orleans,11/1/2008,11/30/2008,12/9/2008,"1,078.40",75.48,0,75.48
Orleans,12/1/2008,12/31/2008,2/4/2009,"1,078.40",75.48,0,75.48
Orleans,1/1/2009,1/31/2009,3/4/2009,"1,078.40",75.48,0,75.48
Orleans,1/1/2009,1/31/2009,7/30/2010,539.2,37.74,0,37.74
Orleans,2/1/2009,2/28/2009,3/30/2009,"1,078.40",75.48,0,75.48
Orleans,3/1/2009,3/31/2009,5/1/2009,"1,078.40",75.48,0,75.48
Orleans,4/1/2009,4/30/2009,5/27/2009,"1,078.40",75.48,0,75.48
Orleans,5/1/2009,5/31/2009,6/22/2009,"1,078.40",75.48,0,75.48
Orleans,6/1/2009,6/30/2009,8/4/2009,"1,078.40",75.48,0,75.48
Orleans,7/1/2009,7/31/2009,8/17/2009,"1,087.04",76.09,0,76.09
Orleans,7/1/2009,7/31/2009,7/30/2010,560.81,39.26,0,39.26
Orleans,8/1/2009,8/31/2009,9/14/2009,"1,121.60",78.51,0,78.51
Orleans,9/1/2009,9/30/2009,10/13/2009,"1,121.60",78.51,0,78.51
Orleans,10/1/2009,10/31/2009,11/9/2009,"1,121.60",78.51,0,78.51
Orleans,11/1/2009,11/30/2009,12/7/2009,"1,121.60",78.51,0,78.51
Orleans,12/1/2009,12/31/2009,1/19/2010,"1,121.60",78.51,0,78.51
Orleans,12/1/2009,12/31/2009,7/30/2010,560.81,39.26,0,39.26
Orleans,1/1/2010,1/31/2010,2/17/2010,"1,121.60",78.51,0,78.51
Orleans,1/1/2010,1/31/2010,2/17/2010,"1,121.60",78.51,0,78.51
Orleans,1/1/2010,1/31/2010,2/17/2010,"-1,121.60",-78.51,0,-78.51
Orleans,2/1/2010,2/28/2010,3/29/2010,"1,121.60",78.51,0,78.51
Orleans,3/1/2010,3/31/2010,4/26/2010,"1,121.60",78.51,0,78.51
Orleans,4/1/2010,4/30/2010,5/24/2010,"1,121.60",78.51,0,78.51
Orleans,5/1/2010,5/31/2010,6/22/2010,"1,121.60",78.51,0,78.51
Orleans,6/1/2010,6/30/2010,8/10/2010,"1,121.60",78.51,0,78.51
Orleans,7/1/2010,7/31/2010,8/31/2010,"1,682.40",117.76,0,117.76
Orleans,8/1/2010,8/31/2010,9/27/2010,"1,121.60",78.51,0,78.51
Orleans,9/1/2010,9/30/2010,11/22/2010,"1,121.60",78.51,0,78.51
Orleans,10/1/2010,10/31/2010,11/22/2010,"1,121.60",78.51,0,78.51
Orleans,11/1/2010,11/30/2010,1/7/2011,"1,121.60",78.51,0,78.51
Orleans,12/1/2010,12/31/2010,1/18/2011,"1,682.40",117.76,0,117.76
Orleans,1/1/2011,1/31/2011,2/14/2011,"1,121.60",78.51,0,78.51
Orleans,2/1/2011,2/28/2011,3/21/2011,"1,121.60",78.51,0,78.51
Orleans,3/1/2011,3/31/2011,4/25/2011,"1,121.60",78.51,0,78.51
Orleans,4/1/2011,4/30/2011,5/25/2011,"1,121.60",78.51,0,78.51
Orleans,5/1/2011,5/31/2011,6/20/2011,"1,121.60",78.51,0,78.51
Orleans,6/1/2011,6/30/2011,6/18/2011,"1,121.60",78.51,0,78.51
Orleans,7/1/2011,7/31/2011,8/22/2011,"1,682.40",117.76,0,117.76
Orleans,8/1/2011,8/31/2011,9/26/2011,"1,121.60",78.51,0,78.51
Orleans,9/1/2011,9/30/2011,10/26/2011,"1,121.60",78.51,0,78.51
Orleans,10/1/2011,10/31/2011,11/22/2011,"1,121.60",78.51,0,78.51
Orleans,11/1/2011,11/30/2011,12/19/2011,"1,121.60",78.51,0,78.51
Orleans,12/1/2011,12/31/2011,1/17/2012,"1,682.40",117.76,0,117.76
Orleans,1/1/2012,1/31/2012,3/5/2012,"1,121.60",78.51,0,78.51
Orleans,2/1/2012,2/28/2012,3/13/2012,"1,121.60",78.51,0,78.51
Orleans,3/1/2012,3/31/2012,4/9/2012,"1,121.60",78.51,0,78.51
Orleans,4/1/2012,4/30/2012,5/8/2012,"1,121.60",78.51,0,78.51
Orleans,5/1/2012,5/31/2012,6/11/2012,"1,121.60",78.51,0,78.51
Orleans,6/1/2012,6/30/2012,8/27/2012,"1,682.40",117.76,0,117.76
Orleans,7/1/2012,7/31/2012,8/27/2012,"1,121.60",78.51,0,78.51
Orleans,8/1/2012,8/31/2012,11/1/2012,"1,121.60",78.51,0,78.51
Orleans,9/1/2012,9/30/2012,11/1/2012,"1,121.60",78.51,0,78.51
Orleans,10/1/2012,10/31/2012,12/20/2012,"1,144.00",80.08,0,80.08
Orleans,11/1/2012,11/30/2012,2/1/2013,"1,749.60",122.47,0,122.47
Orleans,12/1/2012,12/31/2012,2/1/2013,"1,166.40",81.64,0,81.64
Orleans,1/1/2013,1/31/2013,3/18/2013,"1,166.40",81.64,0,81.64
Orleans,2/1/2013,2/28/2013,3/18/2013,"1,166.40",81.64,0,81.64
Orleans,3/1/2013,3/31/2013,5/2/2013,"1,166.40",81.64,0,81.64
Orleans,4/1/2013,4/30/2013,5/20/2013,"1,166.40",81.64,0,81.64
Orleans,5/1/2013,5/31/2013,6/17/2013,"1,749.60",122.47,0,122.47
Orleans,6/1/2013,6/30/2013,7/31/2013,"1,166.40",81.65,0,81.65
Orleans,7/1/2013,7/31/2013,10/10/2013,"1,166.40",81.64,0,81.64
Orleans,8/1/2013,8/31/2013,10/10/2013,"1,166.40",0.64,0,0.64
Orleans,8/1/2013,8/31/2013,5/25/2022,"-1,166.40",-0.64,0,-0.64
Orleans,8/1/2013,8/31/2013,5/25/2022,"1,166.40",81.64,0,81.64
Orleans,9/1/2013,9/30/2013,10/7/2013,"1,166.40",81.65,0,81.65
Orleans,10/1/2013,10/31/2013,11/4/2013,"1,166.40",81.65,0,81.65
Orleans,11/1/2013,11/30/2013,12/16/2013,"1,749.60",122.47,0,122.47
Orleans,12/1/2013,12/31/2013,2/10/2014,"1,166.40",81.64,0,81.64
Orleans,1/1/2014,1/31/2014,2/27/2014,"1,166.40",81.65,0,81.65
Orleans,2/1/2014,2/28/2014,3/31/2014,"1,166.40",81.65,0,81.65
Orleans,3/1/2014,3/31/2014,4/24/2014,"1,166.40",81.65,0,81.65
Orleans,4/1/2014,4/30/2014,5/19/2014,"1,166.40",81.65,0,81.65
Orleans,6/1/2014,6/30/2014,7/1/2014,"1,749.60",122.47,0,122.47
Orleans,6/1/2014,6/30/2014,8/11/2014,"1,166.40",81.65,0,81.65
Orleans,7/1/2014,7/31/2014,8/27/2014,"1,166.40",81.65,0,81.65
Orleans,8/1/2014,8/31/2014,9/26/2014,"1,166.40",81.65,0,81.65
Orleans,9/1/2014,9/30/2014,11/7/2014,"1,166.40",0.65,0,0.65
Orleans,9/1/2014,9/30/2014,5/25/2022,"-1,166.40",-0.65,0,-0.65
Orleans,9/1/2014,9/30/2014,5/25/2022,"1,166.40",81.65,0,81.65
Orleans,10/1/2014,10/31/2014,12/29/2014,"1,796.00",125.72,0,125.72
Orleans,11/1/2014,11/30/2014,1/26/2015,"1,212.80",84.9,0,84.9
Orleans,12/1/2014,12/31/2014,1/26/2015,"1,212.80",84.9,0,84.9
Orleans,2/1/2015,2/28/2015,2/20/2015,"1,212.80",84.9,0,84.9
Orleans,2/1/2015,2/28/2015,3/30/2015,"1,212.80",84.9,0,84.9
Orleans,3/1/2015,3/31/2015,4/24/2015,"1,212.80",84.9,0,84.9
Orleans,4/1/2015,4/30/2015,5/28/2015,"1,212.80",84.9,0,84.9
Orleans,5/1/2015,5/31/2015,6/26/2015,"1,819.20",127.34,0,127.34
Orleans,6/1/2015,6/30/2015,7/24/2015,"1,212.80",84.9,0,84.9
Orleans,7/1/2015,7/31/2015,8/26/2015,"1,212.80",84.9,0,84.9
Orleans,8/1/2015,8/31/2015,10/2/2015,"1,212.80",84.9,0,84.9
Orleans,9/1/2015,9/30/2015,11/4/2015,"1,212.80",84.9,0,84.9
Orleans,10/1/2015,10/31/2015,12/3/2015,"1,819.20",127.34,0,127.34
Orleans,11/1/2015,11/30/2015,1/7/2016,"1,212.80",84.9,0,84.9
Orleans,12/1/2015,12/31/2015,1/22/2016,"1,212.80",84.9,0,84.9
Orleans,1/1/2016,1/31/2016,3/2/2016,"1,212.80",84.9,0,84.9
Orleans,2/1/2016,2/28/2016,3/23/2016,"1,212.80",84.9,0,84.9
Orleans,3/1/2016,3/31/2016,5/3/2016,"1,212.80",84.9,0,84.9
Orleans,4/1/2016,4/30/2016,6/1/2016,"1,819.20",127.34,0,127.34
Orleans,5/1/2016,5/31/2016,6/27/2016,"1,212.80",84.9,0,84.9
Orleans,6/1/2016,6/30/2016,8/8/2016,"1,212.80",84.9,0,84.9
Orleans,7/1/2016,7/31/2016,9/21/2016,"1,212.80",84.9,0,84.9
Orleans,8/1/2016,8/31/2016,11/30/2016,"1,212.80",84.9,0,84.9
Orleans,9/1/2016,9/30/2016,2/9/2017,"1,819.20",127.34,0,127.34
Orleans,10/1/2016,10/31/2016,2/10/2017,"1,212.80",84.9,0,84.9
Orleans,11/1/2016,11/30/2016,2/10/2017,"1,212.80",84.9,0,84.9
Orleans,12/1/2016,12/31/2016,3/20/2017,"1,212.80",84.9,0,84.9
Orleans,1/1/2017,1/31/2017,3/29/2017,"1,212.80",84.9,0,84.9
Orleans,1/1/2017,1/31/2017,3/30/2017,"1,212.80",84.9,0,84.9
Orleans,1/1/2017,1/31/2017,3/30/2017,"-1,212.80",-84.9,0,-84.9
Orleans,2/1/2017,2/28/2017,4/28/2017,"1,212.80",84.9,0,84.9
Orleans,2/1/2017,2/28/2017,3/30/2017,"1,212.80",84.9,0,84.9
Orleans,2/1/2017,2/28/2017,4/25/2019,"-1,212.80",-84.9,0,-84.9
Orleans,3/1/2017,3/31/2017,5/4/2017,"1,819.20",127.34,0,127.34
Orleans,4/1/2017,4/30/2017,6/12/2017,"1,212.80",84.9,0,84.9
Orleans,5/1/2017,5/31/2017,7/21/2017,"1,212.80",84.9,0,84.9
Orleans,6/1/2017,6/30/2017,8/13/2020,"1,212.80",84.9,0,84.9
Orleans,7/1/2017,7/31/2017,9/11/2017,"1,212.80",84.9,0,84.9
Orleans,8/1/2017,8/31/2017,12/18/2017,"1,212.80",84.9,0,84.9
Orleans,9/1/2017,9/30/2017,8/1/2018,"1,819.20",127.34,0,127.34
Orleans,9/1/2017,9/30/2017,8/28/2018,"1,819.20",127.34,0,127.34
Orleans,9/1/2017,9/30/2017,12/3/2018,"-1,819.20",-127.34,0,-127.34
Orleans,10/1/2017,10/31/2017,1/31/2018,"1,212.80",84.9,0,84.9
Orleans,11/1/2017,11/30/2017,1/31/2018,"1,212.80",84.9,0,84.9
Orleans,12/1/2017,12/31/2017,3/1/2018,"1,212.80",84.9,0,84.9
Orleans,1/1/2018,1/31/2018,3/22/2018,"1,212.80",84.9,0,84.9
Orleans,2/1/2018,2/28/2018,4/28/2018,"1,212.80",84.9,0,84.9
Orleans,3/1/2018,3/31/2018,6/25/2018,"1,855.20",129.86,0,129.86
Orleans,4/1/2018,4/30/2018,6/5/2018,"1,236.80",86.58,0,86.58
Orleans,4/1/2018,4/30/2018,6/6/2018,"1,855.20",129.86,0,129.86
Orleans,4/1/2018,4/30/2018,6/25/2018,"-1,855.20",-129.86,0,-129.86
Orleans,4/1/2018,4/30/2018,6/25/2018,"-1,236.80",-86.58,0,-86.58
Orleans,4/1/2018,4/30/2018,6/25/2018,"1,236.80",86.58,0,86.58
Orleans,5/1/2018,5/31/2018,7/2/2018,"1,236.80",86.58,0,86.58
Orleans,6/1/2018,6/30/2018,7/30/2018,"1,236.80",86.58,0,86.58
Orleans,7/1/2018,7/31/2018,9/24/2018,"1,236.80",86.58,0,86.58
Orleans,8/1/2018,8/31/2018,9/24/2018,"1,236.80",86.58,0,86.58
Orleans,8/1/2018,8/31/2018,9/24/2018,"-1,236.80",-86.58,0,-86.58
Orleans,8/1/2018,8/31/2018,10/15/2018,"1,910.40",133.73,0,133.73
Orleans,8/1/2018,8/31/2018,10/15/2018,"1,910.40",133.73,0,133.73
Orleans,8/1/2018,8/31/2018,10/15/2018,"-1,910.40",-133.73,0,-133.73
Orleans,9/1/2017,9/30/2018,7/30/2018,"1,819.20",127.34,0,127.34
Orleans,9/1/2017,9/30/2018,8/1/2018,"-1,819.20",-127.34,0,-127.34
Orleans,9/1/2017,9/30/2018,8/28/2018,"-1,819.20",-127.34,0,-127.34
Orleans,9/1/2017,9/30/2018,8/28/2018,"1,819.20",127.34,0,127.34
Orleans,9/1/2018,9/30/2018,11/13/2018,"1,273.60",89.15,0,89.15
Orleans,10/1/2018,10/31/2018,12/18/2018,"1,273.60",89.15,0,89.15
Orleans,10/1/2018,10/31/2018,12/18/2018,"-1,273.60",-89.15,0,-89.15
Orleans,10/1/2018,10/31/2018,12/18/2018,"1,273.60",89.15,0,89.15
Orleans,11/1/2018,11/30/2018,1/4/2019,"1,273.60",89.15,0,89.15
Orleans,12/1/2018,12/31/2018,1/24/2019,"1,273.60",89.15,0,89.15
Orleans,1/1/2019,1/31/2019,3/19/2019,"1,273.60",89.15,0,89.15
Orleans,2/1/2019,2/28/2019,4/10/2019,"1,273.60",89.15,0,89.15
Orleans,3/1/2019,3/31/2019,5/1/2019,"1,910.40",133.73,0,133.73
Orleans,4/1/2019,4/30/2019,6/13/2019,"1,273.60",89.15,0,89.15
Orleans,5/1/2019,5/31/2019,7/1/2019,"1,273.60",89.15,0,89.15
Orleans,6/1/2019,6/30/2019,8/1/2019,"1,273.60",89.15,0,89.15
Orleans,7/1/2019,7/31/2019,10/14/2019,"1,312.00",91.84,0,91.84
Orleans,8/1/2019,8/31/2019,10/14/2019,"1,968.00",137.76,0,137.76
Orleans,9/1/2019,9/30/2019,11/4/2019,"1,312.00",91.84,0,91.84
Orleans,10/1/2019,10/31/2019,12/16/2019,"1,312.00",91.84,0,91.84
Orleans,11/1/2019,11/30/2019,1/13/2020,"1,312.00",91.84,0,91.84
Orleans,12/1/2019,12/31/2019,1/13/2020,"1,312.00",91.84,0,91.84
Orleans,12/1/2019,12/31/2019,1/13/2020,"-1,312.00",-91.84,0,-91.84
Orleans,12/1/2019,12/31/2019,2/4/2020,"1,312.00",91.84,0,91.84
Orleans,1/1/2020,1/31/2020,3/16/2020,"1,968.00",137.76,0,137.76
Orleans,2/1/2020,2/29/2020,4/23/2020,"1,312.00",91.84,0,91.84
Orleans,3/1/2020,3/31/2020,6/25/2020,"1,312.00",91.84,0,91.84
Orleans,4/1/2020,4/30/2020,6/2/2020,"1,312.00",91.84,0,91.84
Orleans,5/1/2020,5/31/2020,7/21/2020,"1,312.00",91.84,0,91.84
Orleans,6/1/2020,6/30/2020,9/1/2020,"1,312.00",91.84,0,91.84
Orleans,7/1/2020,7/31/2020,2/9/2021,"1,978.88",138.52,0,138.52
Orleans,7/1/2020,7/31/2020,2/9/2021,"-1,978.88",-138.52,0,-138.52
Orleans,7/1/2020,7/31/2020,2/9/2021,"1,978.88",138.52,0,138.52
Orleans,8/1/2020,8/31/2020,2/9/2021,"1,339.20",93.74,0,93.74
Orleans,9/1/2020,9/30/2020,2/9/2021,"1,272.24",89.06,0,89.06
Orleans,10/1/2020,10/31/2020,2/9/2021,"1,339.02",93.74,0,93.74
Orleans,11/1/2020,11/30/2020,2/9/2021,"1,339.20",93.74,0,93.74
Orleans,12/1/2020,12/31/2020,2/9/2021,"2,008.80",140.62,0,140.62
Orleans,1/1/2021,1/31/2021,3/9/2021,"1,339.20",93.74,0,93.74
Orleans,2/1/2021,2/28/2021,4/27/2021,"1,339.20",93.74,0,93.74
Orleans,3/1/2021,3/31/2021,4/27/2021,"1,339.20",93.74,0,93.74
Orleans,4/1/2021,4/30/2021,6/22/2021,"1,339.20",93.74,0,93.74
Orleans,5/1/2021,5/30/2021,6/29/2021,"1,339.20",93.74,0,93.74
Orleans,5/1/2021,5/31/2021,6/7/2021,"1,339.20",93.74,0,93.74
Orleans,5/1/2021,5/31/2021,6/22/2021,"-1,339.20",-93.74,0,-93.74
Orleans,6/1/2021,6/30/2021,7/26/2021,"1,339.20",93.74,0,93.74
Orleans,6/1/2021,6/30/2021,10/1/2021,"-1,339.20",-93.74,0,-93.74
Orleans,6/1/2021,6/30/2021,10/1/2021,"1,339.20",93.74,0,93.74
Orleans,7/1/2021,7/31/2021,9/27/2021,"2,008.80",140.62,0,140.62
Orleans,8/1/2021,8/31/2021,10/1/2021,"1,364.80",95.54,0,95.54
Orleans,9/1/2021,9/30/2021,10/28/2021,"1,364.80",95.54,0,95.54
Orleans,10/1/2021,10/31/2021,11/19/2021,"1,364.80",95.54,0,95.54
Orleans,11/1/2021,11/30/2021,12/28/2021,"1,364.80",95.54,0,95.54
Orleans,12/1/2021,12/31/2021,3/3/2022,"2,047.20",143.3,0,143.3
Orleans,1/1/2022,1/31/2022,1/31/2022,"2,047.20",143.3,0,143.3
Orleans,1/1/2022,1/31/2022,2/28/2022,"-2,047.20",-143.3,0,-143.3
Orleans,1/1/2022,1/31/2022,2/28/2022,"1,364.80",95.54,0,95.54
Orleans,2/1/2022,2/28/2022,3/28/2022,"1,364.80",95.54,0,95.54
Orleans,3/1/2022,3/31/2022,4/26/2022,"3,855.56",269.89,0,269.89
ROVERS,7/1/2021,7/31/2021,8/10/2021,"2,016.80",141.17,0,141.17
ROVERS,7/1/2021,7/31/2021,8/10/2021,"-2,016.80",-141.17,0,-141.17
State,1/1/2002,1/31/2002,2/5/2002,262.4,0,18.37,18.37
State,2/1/2002,2/28/2002,3/5/2002,524.8,0,36.74,36.74
State,3/1/2002,3/31/2002,4/5/2002,524.8,0,36.74,36.74
State,4/1/2002,4/30/2002,5/7/2002,524.8,0,36.74,36.74
State,5/1/2002,5/31/2002,6/5/2002,"1,022.64",0,71.6,71.6
State,6/1/2002,6/30/2002,7/3/2002,612.8,0,42.9,42.9
State,7/1/2002,7/31/2002,8/6/2002,624.8,0,43.74,43.74
State,7/1/2002,7/31/2002,8/6/2002,624.8,0,43.74,43.74
State,7/1/2002,7/31/2002,8/6/2002,-624.8,0,-43.74,-43.74
State,8/1/2002,8/31/2002,9/6/2002,636.8,0,44.58,44.58
State,9/1/2002,9/30/2002,10/3/2002,636.8,0,44.58,44.58
State,10/1/2002,10/31/2002,11/5/2002,636.8,0,44.58,44.58
State,11/1/2002,11/30/2002,12/5/2002,955.2,0,66.87,66.87
State,12/1/2002,12/31/2002,1/7/2003,636.8,0,44.58,44.58
State,1/1/2003,1/31/2003,2/5/2003,636.8,0,44.58,44.58
State,2/1/2003,2/28/2003,3/5/2003,636.8,0,44.58,44.58
State,3/1/2003,3/31/2003,4/5/2003,636.8,0,44.58,44.58
State,4/1/2003,4/30/2003,5/6/2003,636.8,0,44.58,44.58
State,5/1/2003,5/31/2003,6/5/2003,955.2,0,66.87,66.87
State,6/1/2003,6/30/2003,7/7/2003,636.8,0,44.58,44.58
State,7/1/2003,7/31/2003,8/9/2003,649.6,0,45.47,45.47
State,8/1/2003,8/31/2003,9/9/2003,662.4,0,46.36,46.36
State,9/1/2003,9/30/2003,10/7/2003,662.4,0,46.36,46.36
State,10/1/2003,10/31/2003,11/7/2003,"1,060.80",0,74.26,74.26
State,11/1/2003,11/30/2003,12/5/2003,729.6,0,51.08,51.08
State,12/1/2003,12/31/2003,1/5/2004,729.6,0,51.08,51.08
State,1/1/2004,1/31/2004,2/2/2004,729.6,0,51.08,51.08
State,2/1/2004,2/28/2004,2/4/2004,729.6,0,51.08,51.08
State,3/1/2004,3/31/2004,3/5/2004,729.6,0,51.08,51.08
State,4/1/2004,4/30/2004,5/5/2004,"1,120.00",0,78.41,78.41
State,5/1/2004,5/31/2004,6/7/2004,780.8,0,54.66,54.66
State,6/1/2004,6/30/2004,7/7/2004,780.8,0,54.66,54.66
State,7/1/2004,7/31/2004,8/5/2004,793.6,0,55.55,55.55
State,8/1/2004,8/31/2004,9/5/2004,812.8,0,56.9,56.9
State,9/1/2004,9/30/2004,10/5/2004,812.8,0,56.9,56.9
State,10/1/2004,10/31/2004,11/5/2004,"1,219.20",0,85.35,85.35
State,11/1/2004,11/30/2004,12/7/2004,812.8,0,56.9,56.9
